Dim,Key,TempoM
8630,4314,0.342528
8640,4319,0.340408
8650,4324,0.366176
8660,4329,0.356648
8670,4334,0.363072
8680,4339,0.35444
8690,4344,0.362288
8700,4349,0.354328
8710,4354,0.371152
8720,4359,0.348296
8730,4364,0.338224
8740,4369,0.350464
8750,4374,0.340376
8760,4379,0.344936
8770,4384,0.353056
8780,4389,0.344968
8790,4394,0.343888
8800,4399,0.376096
8810,4404,0.344888
8820,4409,0.35128
8830,4414,0.352312
8840,4419,0.36352
8850,4424,0.354944
8860,4429,0.356704
8870,4434,0.357288
8880,4439,0.367328
8890,4444,0.3628
8900,4449,0.352616
8910,4454,0.35632
8920,4459,0.359368
8930,4464,0.374336
8940,4469,0.368008
8950,4474,0.36516
8960,4479,0.36784
8970,4484,0.37456
8980,4489,0.36424
8990,4494,0.37148
9000,4499,0.378328
9010,4504,0.361328
9020,4509,0.3628
9030,4514,0.363536
9040,4519,0.364312
9050,4524,0.384376
9060,4529,0.378208
9070,4534,0.3808
9080,4539,0.408016
9090,4544,0.39
9100,4549,0.399728
9110,4554,0.403368
9120,4559,0.39084
9130,4564,0.37144
9140,4569,0.379232
9150,4574,0.371496
9160,4579,0.380056
9170,4584,0.404136
9180,4589,0.396944
9190,4594,0.401336
9200,4599,0.394336
9210,4604,0.382632
9220,4609,0.445528
9230,4614,0.420096
9240,4619,0.400848
9250,4624,0.384176
9260,4629,0.396264
9270,4634,0.410248
9280,4639,0.391296
9290,4644,0.397344
9300,4649,0.403368
9310,4654,0.40608
9320,4659,0.399368
9330,4664,0.402912
9340,4669,0.403472
9350,4674,0.402416
9360,4679,0.41396
9370,4684,0.420536
9380,4689,0.406528
9390,4694,0.42052
9400,4699,0.421504
9410,4704,0.421936
9420,4709,0.422152
9430,4714,0.439312
9440,4719,0.414216
9450,4724,0.429704
9460,4729,0.411024
9470,4734,0.397704
9480,4739,0.420816
9490,4744,0.404688
9500,4749,0.4048
9510,4754,0.406528
9520,4759,0.421456
9530,4764,0.409936
9540,4769,0.417328
9550,4774,0.425152
9560,4779,0.408032
9570,4784,0.413472
9580,4789,0.41232
9590,4794,0.421152
9600,4799,0.4236
9610,4804,0.420592
9620,4809,0.424736
9630,4814,0.433008
9640,4819,0.428544
9650,4824,0.422928
9660,4829,0.426064
9670,4834,0.41824
9680,4839,0.418848
9690,4844,0.418896
9700,4849,0.419504
9710,4854,0.445936
9720,4859,0.428672
9730,4864,0.429376
9740,4869,0.441408
9750,4874,0.434896
9760,4879,0.440864
9770,4884,0.437488
9780,4889,0.4492
9790,4894,0.473712
9800,4899,0.474208
9810,4904,0.448544
9820,4909,0.44328
9830,4914,0.45248
9840,4919,0.448416
9850,4924,0.444512
9860,4929,0.435536
9870,4934,0.453728
9880,4939,0.452016
9890,4944,0.437152
9900,4949,0.45984
9910,4954,0.44296
9920,4959,0.441184
9930,4964,0.437568
9940,4969,0.4552
9950,4974,0.464992
9960,4979,0.452896
9970,4984,0.441632
9980,4989,0.461296
9990,4994,0.449696
10000,4999,0.467152
