Dim,Key,TempoM
6652,3325,0.000826
6662,3330,0.000165
6672,3335,0.000131
6682,3340,0.000279
6692,3345,0.000286
6702,3350,0.000259
6712,3355,0.000359
6722,3360,-8.50001e-05
6732,3365,0.003202
6742,3370,0.000199
6752,3375,0.000194
6762,3380,0.000264
6772,3385,0.0004
6782,3390,0.000176
6792,3395,0.000164
6802,3400,0.000276
6812,3405,0.00027
6822,3410,0.000297
6832,3415,0.000186
6842,3420,-6.1e-05
6852,3425,0.000276
6862,3430,0.000249
6872,3435,0.000206
6882,3440,5.70001e-05
6892,3445,0.000233
6902,3450,0.000281
6912,3455,0.000124
6922,3460,0.000308
6932,3465,0.000339
6942,3470,4.2e-05
6952,3475,0.000256
6962,3480,0.000293
6972,3485,3.99998e-05
6982,3490,0.000239
6992,3495,0.000298
7002,3500,-8.39999e-05
7012,3505,0.000251
7022,3510,0.000227
7032,3515,0.001158
7042,3520,0.000254
7052,3525,0.000183
7062,3530,-0.000189
7072,3535,0.000231
7082,3540,0.000251
7092,3545,-0.000669
7102,3550,0.000293
7112,3555,0.000464
7122,3560,-0.000642
7132,3565,0.000232
7142,3570,0.001483
7152,3575,0.000184
7162,3580,0.00027
7172,3585,0.000254
7182,3590,0.000364
7192,3595,0.000238
7202,3600,0.000211
7212,3605,0.000262
7222,3610,0.000226
7232,3615,-9.6e-05
7242,3620,0.000164
7252,3625,0.000134
7262,3630,0.000261
7272,3635,0.000243
7282,3640,0.000157
7292,3645,0.000817
7302,3650,0.00025
7312,3655,0.000317
7322,3660,0.000497
7332,3665,0.000305
7342,3670,0.000271
7352,3675,-5.00004e-06
7362,3680,0.000279
7372,3685,0.000392
7382,3690,-4.30001e-05
7392,3695,0.000293
7402,3700,-0.000282
7412,3705,0.000499
7422,3710,6.5e-05
7432,3715,-0.000697
7442,3720,0.000346
7452,3725,-0.000259
7462,3730,0.000118
7472,3735,-0.00026
7482,3740,0.000735
7492,3745,0.000664
7502,3750,3.7e-05
7512,3755,-0.000157
7522,3760,-0.000412
7532,3765,0.000232
7542,3770,0.000384
7552,3775,0.00029
7562,3780,0.002188
7572,3785,-0.001082
7582,3790,0.000244
7592,3795,0.000433
7602,3800,0.000389
7612,3805,0.000197
7622,3810,0.000116
7632,3815,0.000481
7642,3820,0.000313
7652,3825,0.000418
7662,3830,0.000455
7672,3835,0.000219
7682,3840,0.000455
7692,3845,0.000201
7702,3850,0.00058
7712,3855,0.00014
7722,3860,0.000368
7732,3865,0.000426
7742,3870,0.00033
7752,3875,0.000426
7762,3880,0.000152
7772,3885,0.000331
7782,3890,0.000329
7792,3895,0.000218
7802,3900,0.000242
7812,3905,8.30002e-05
7822,3910,0.000329
7832,3915,0.001119
7842,3920,0.000144
7852,3925,0.000312
7862,3930,0.000287
7872,3935,0.000191
7882,3940,0.000393
7892,3945,0.000207
7902,3950,0.000222
7912,3955,0.00035
7922,3960,0.000212
7932,3965,0.000246
7942,3970,0.00037
7952,3975,0.00016
7962,3980,0.000417
7972,3985,0.000263
7982,3990,0.000376
7992,3995,0.000304
8002,4000,0.000227
8012,4005,0.000247
8022,4010,0.000166
8032,4015,0.000348
8042,4020,0.000163
8052,4025,0.000299
8062,4030,1.19999e-05
8072,4035,0.000177
8082,4040,0.000842
8092,4045,0.000195
8102,4050,0.000887
8112,4055,0.000383
8122,4060,0.001307
8132,4065,-0.000408
8142,4070,0.000462
8152,4075,0.000897
8162,4080,0.000336
8172,4085,0.000243
8182,4090,-0.00013
8192,4095,0.00025
8202,4100,0.000312
8212,4105,0.000175
8222,4110,0.000291
8232,4115,0.000449
8242,4120,0.000242
8252,4125,0.000321
8262,4130,0.000111
8272,4135,0.000393
8282,4140,0.000329
8292,4145,0.000135
8302,4150,0.000328
8312,4155,0.000259
8322,4160,0.000258
8332,4165,0.000314
8342,4170,0.000508
8352,4175,0.000497
8362,4180,0.000419
8372,4185,0.000451
8382,4190,0.000363
8392,4195,0.000181
8402,4200,0.000299
8412,4205,0.000499
8422,4210,0.000161
8432,4215,0.000345
8442,4220,0.000113
8452,4225,0.000378
8462,4230,0.000195
8472,4235,0.000356
8482,4240,0.000228
8492,4245,0.000235
8502,4250,0.000428
8512,4255,0.000517
8522,4260,0.000105
8532,4265,0.000368
8542,4270,0.000329
8552,4275,0.000473
8562,4280,0.000608
8572,4285,0.000282
8582,4290,0.000486
8592,4295,0.000239
8602,4300,0.000247
8612,4305,0.000507
8622,4310,0.000337
8632,4315,0.000296
8642,4320,0.000328
8652,4325,0.00028
8662,4330,0.00035
8672,4335,0.000134
8682,4340,0.000371
8692,4345,0.000217
8702,4350,0.000115
8712,4355,0.000374
8722,4360,0.000129
8732,4365,0.000388
8742,4370,0.000235
8752,4375,0.000215
8762,4380,0.000291
8772,4385,0.000107
8782,4390,0.000316
8792,4395,0.000927
8802,4400,0.000395
8812,4405,0.000337
8822,4410,0.000122
8832,4415,0.000599
8842,4420,0.000138
8852,4425,6.80001e-05
8862,4430,0.000337
8872,4435,0.000352
8882,4440,0.000197
8892,4445,0.000215
8902,4450,0.000274
8912,4455,0.000471
8922,4460,3.89998e-05
8932,4465,4.50001e-05
8942,4470,0.000392
8952,4475,0.000388
8962,4480,0.000104
8972,4485,0.000275
8982,4490,0.000553
8992,4495,0.000427
9002,4500,-0.000527
9012,4505,3e-05
9022,4510,0.00021
9032,4515,0.000401
9042,4520,0.000283
9052,4525,0.000414
9062,4530,0.000371
9072,4535,0.00022
9082,4540,0.001659
9092,4545,0.000223
9102,4550,0.000303
9112,4555,0.000519
9122,4560,0.000205
9132,4565,0.000221
9142,4570,-0.000895
9152,4575,0.000456
9162,4580,0.000268
9172,4585,0.000475
9182,4590,0.000386
9192,4595,0.000164
9202,4600,0.00052
9212,4605,0.000406
9222,4610,0.000662
9232,4615,0.000253
9242,4620,0.0002
9252,4625,-0.000107
9262,4630,0.000358
9272,4635,0.000406
9282,4640,0.000237
9292,4645,0.000341
9302,4650,0.000238
9312,4655,0.000229
9322,4660,0.00039
9332,4665,0.000589
9342,4670,0.000304
9352,4675,0.000356
9362,4680,0.000374
9372,4685,0.000317
9382,4690,0.000222
9392,4695,0.000354
9402,4700,0.000277
9412,4705,0.000413
9422,4710,0.000485
9432,4715,0.000475
9442,4720,0.00015
9452,4725,0.000337
9462,4730,0.000395
9472,4735,0.00043
9482,4740,0.000403
9492,4745,0.000274
9502,4750,0.000449
9512,4755,0.000286
9522,4760,0.000306
9532,4765,0.000351
9542,4770,0.00045
9552,4775,0.000368
9562,4780,0.000437
9572,4785,0.000291
9582,4790,0.000354
9592,4795,0.000318
9602,4800,0.000412
9612,4805,0.00025
9622,4810,0.000216
9632,4815,0.000184
9642,4820,0.000537
9652,4825,0.000273
9662,4830,0.000257
9672,4835,0.000166
9682,4840,0.000508
9692,4845,0.000502
9702,4850,0.000189
9712,4855,0.000534
9722,4860,-5.30002e-05
9732,4865,0.0006
9742,4870,0.000553
9752,4875,0.000143
9762,4880,0.000304
9772,4885,-0.002508
9782,4890,0.000366
9792,4895,0.000538
9802,4900,0.000357
9812,4905,0.00048
9822,4910,0.000297
9832,4915,0.000395
9842,4920,0.000356
9852,4925,0.000358
9862,4930,0.000917
9872,4935,0.000348
9882,4940,0.000443
9892,4945,2.39999e-05
9902,4950,0.000443
9912,4955,0.000265
9922,4960,0.000337
9932,4965,0.000364
9942,4970,0.000276
9952,4975,0.000515
9962,4980,0.000146
9972,4985,0.00044
9982,4990,0.000302
9992,4995,0.000379
