Dim,Key,TempoM
5170,1,0.000166
5180,1,0.000157
5190,1,0.000266
5200,1,0.000165
5210,1,0.000115
5220,1,7.5e-05
5230,1,0.000166
5240,1,5.1e-05
5250,1,0.000111
5260,1,7.4e-05
5270,1,6.4e-05
5280,1,6.80001e-05
5290,1,9.4e-05
5300,1,0.000198
5310,1,6.2e-05
5320,1,0.000122
5330,1,0.00024
5340,1,0.000123
5350,1,0.000164
5360,1,5.80001e-05
5370,1,0.000295
5380,1,7.99999e-05
5390,1,0.000148
5400,1,0.000103
5410,1,0.000201
5420,1,-1.00001e-06
5430,1,0.000227
5440,1,9.7e-05
5450,1,0.000107
5460,1,0.000118
5470,1,0.000212
5480,1,0.000165
5490,1,0.0001
5500,1,5.7e-05
5510,1,-3.3e-05
5520,1,2.5e-05
5530,1,0.000112
5540,1,4.4e-05
5550,1,8.40001e-05
5560,1,7.1e-05
5570,1,0.000141
5580,1,0.000118
5590,1,0.000152
5600,1,0.000112
5610,1,8.1e-05
5620,1,3.89999e-05
5630,1,0.000133
5640,1,7.40001e-05
5650,1,5.8e-05
5660,1,3.00002e-06
5670,1,0.00013
5680,1,0.000205
5690,1,0.000221
5700,1,0.000145
5710,1,5.90001e-05
5720,1,0.000177
5730,1,0.000216
5740,1,0.000217
5750,1,3.3e-05
5760,1,0.000198
5770,1,9.90001e-05
5780,1,6.6e-05
5790,1,0.000184
5800,1,0.000152
5810,1,0.000256
5820,1,1.6e-05
5830,1,0.000133
5840,1,9.3e-05
5850,1,0.000163
5860,1,0.000183
5870,1,0.000114
5880,1,6.79999e-05
5890,1,0.000158
5900,1,0.000242
5910,1,0.000131
5920,1,4.9e-05
5930,1,0.000296
5940,1,0.0002
5950,1,0.00019
5960,1,7.20001e-05
5970,1,0.00031
5980,1,0.000122
5990,1,8.3e-05
6000,1,0.000113
6010,1,0.000259
6020,1,3.7e-05
6030,1,0.000107
6040,1,0.000136
6050,1,0.000179
6060,1,7.1e-05
6070,1,9.7e-05
6080,1,8.2e-05
6090,1,7.1e-05
6100,1,0.000118
6110,1,0.000239
6120,1,0.000174
6130,1,-1.00001e-06
6140,1,0.000181
6150,1,0.000145
6160,1,0.000151
6170,1,0.000192
6180,1,9.2e-05
6190,1,0.000298
6200,1,6.80001e-05
6210,1,0.000137
6220,1,3.80001e-05
6230,1,0.000305
6240,1,-5.30001e-05
6250,1,0.000367
6260,1,9.2e-05
6270,1,0.000669
6280,1,0.000782
6290,1,8.70001e-05
6300,1,0.000264
6310,1,0.000167
6320,1,0.000185
6330,1,0.000127
6340,1,0.000111
6350,1,0.000185
6360,1,0.000165
6370,1,0.000252
6380,1,0.000237
6390,1,0.000233
6400,1,7.9e-05
6410,1,0.000101
6420,1,0.000117
6430,1,9.99999e-05
6440,1,0.000207
6450,1,0.000128
6460,1,0.000223
6470,1,9e-05
6480,1,0.00028
6490,1,0.000144
6500,1,2.7e-05
6510,1,0.000206
6520,1,0.000156
6530,1,0.000158
6540,1,0.000225
6550,1,0.000119
6560,1,-0.000122
6570,1,0.000182
6580,1,0.000122
6590,1,0.000121
6600,1,8.50001e-05
6610,1,0.000111
6620,1,6.7e-05
6630,1,3.69999e-05
6640,1,3.69999e-05
6650,1,0.000222
6660,1,0.000408
6670,1,-1.00001e-06
6680,1,0.000118
6690,1,0.000116
6700,1,0.000172
6710,1,9.3e-05
6720,1,0.00021
6730,1,0.000205
6740,1,1.89999e-05
6750,1,0.000139
6760,1,0.000182
6770,1,6.79999e-05
6780,1,0.00021
6790,1,8.60001e-05
6800,1,0.000126
6810,1,-1.5e-05
6820,1,5.30001e-05
6830,1,0.000185
6840,1,2.50001e-05
6850,1,8.6e-05
6860,1,8.60001e-05
6870,1,7.8e-05
6880,1,0.000147
6890,1,6.3e-05
6900,1,0.000138
6910,1,6.80001e-05
6920,1,0.000226
6930,1,0.000167
6940,1,0.000133
6950,1,0.00029
6960,1,0.000151
6970,1,0.000124
6980,1,5.1e-05
6990,1,0.00023
7000,1,0.000178
7010,1,0.00011
7020,1,0.000145
7030,1,7.2e-05
7040,1,0.000193
7050,1,0.000211
7060,1,0.000186
7070,1,0.000175
7080,1,-6.1e-05
7090,1,0.000149
7100,1,0.000519
7110,1,-2.20001e-05
7120,1,0.000182
7130,1,7.2e-05
7140,1,0.000154
7150,1,-0.000204
7160,1,0.000116
7170,1,0.000373
7180,1,0.000124
7190,1,0.000213
7200,1,0.000416
7210,1,2.9e-05
7220,1,6.4e-05
7230,1,0.000188
7240,1,3.49999e-05
7250,1,0.000202
7260,1,5.8e-05
7270,1,0.000269
7280,1,0.000174
7290,1,0.000198
7300,1,0.000317
7310,1,0.000819
7320,1,-0.000362
7330,1,0.000194
7340,1,0.000131
7350,1,0.000135
7360,1,7e-05
7370,1,5.39999e-05
7380,1,9.4e-05
7390,1,0.00018
7400,1,-3.1e-05
7410,1,0.000178
7420,1,0.000159
7430,1,0.00014
7440,1,0.000453
7450,1,0.000124
7460,1,4.7e-05
7470,1,0.000238
7480,1,0.000183
7490,1,0.000103
7500,1,0.000189
7510,1,0.000173
7520,1,0.000292
7530,1,9.4e-05
7540,1,0.000148
7550,1,8.80001e-05
7560,1,0.000185
7570,1,0.000225
7580,1,0.000141
7590,1,4.7e-05
7600,1,0.000277
7610,1,0.000146
7620,1,0.000152
7630,1,0.000389
7640,1,0.000309
7650,1,0.000126
7660,1,0.000191
7670,1,3.2e-05
7680,1,0.0001
7690,1,0.000157
7700,1,9.1e-05
7710,1,5.00004e-06
7720,1,0.000239
7730,1,0.000105
7740,1,4.00003e-06
7750,1,0.0003
7760,1,8.6e-05
7770,1,0.000203
7780,1,0.000172
7790,1,0.000206
7800,1,0.000372
7810,1,0.000265
7820,1,0.000527
7830,1,7.00005e-06
7840,1,5.1e-05
7850,1,0.000532
7860,1,0
7870,1,0.000125
7880,1,0.000267
7890,1,0.00012
7900,1,7.6e-05
7910,1,0.000138
7920,1,8.8e-05
7930,1,0.000223
7940,1,0.00027
7950,1,4.19999e-05
7960,1,0.000327
7970,1,0.000117
7980,1,0.000195
7990,1,0.000103
8000,1,0.000113
8010,1,4.00001e-05
8020,1,0.000191
8030,1,0.000397
8040,1,-9.5e-05
8050,1,2.09999e-05
8060,1,0.000264
8070,1,1.00001e-05
8080,1,0.000135
8090,1,0.000809
8100,1,-0.00038
8110,1,5.8e-05
8120,1,6.2e-05
8130,1,0.000602
8140,1,0.000866
8150,1,0.000473
8160,1,-1.20001e-05
8170,1,-0.000646
8180,1,0.000798
8190,1,0.000942
8200,1,0.000352
8210,1,0.000179
8220,1,-2.09999e-05
8230,1,0.000266
8240,1,0.000146
8250,1,-0.000104
8260,1,0.000213
8270,1,0.000241
8280,1,1.10001e-05
8290,1,0.000164
8300,1,0.000412
8310,1,2.09999e-05
8320,1,0.000243
8330,1,0.000213
8340,1,8.19999e-05
8350,1,0.000124
8360,1,-3.00002e-06
8370,1,0.000149
8380,1,0.000236
8390,1,0.000124
8400,1,0.000157
8410,1,0.000227
8420,1,8.50002e-05
8430,1,0.000197
8440,1,0.000292
8450,1,0.000208
8460,1,0.000232
8470,1,2.6e-05
8480,1,0.000178
8490,1,0.000547
8500,1,0.000233
8510,1,9.7e-05
8520,1,0.000204
8530,1,0.000251
8540,1,0.000246
8550,1,9.8e-05
8560,1,-8.6e-05
8570,1,0.0002
8580,1,8.49999e-05
8590,1,0.000214
8600,1,0.000384
8610,1,5.6e-05
8620,1,5.6e-05
8630,1,0.0004
8640,1,0.000315
8650,1,0.000206
8660,1,3.00002e-06
8670,1,0.000108
8680,1,0.000287
8690,1,0.000261
8700,1,0.000399
8710,1,0.00012
8720,1,0.000284
8730,1,0.000437
8740,1,3.99998e-05
8750,1,0.000249
8760,1,0.000133
8770,1,0.000174
8780,1,0.000264
8790,1,0.000134
8800,1,0.000229
8810,1,0.000195
8820,1,0.000287
8830,1,0.000183
8840,1,0.000163
8850,1,0.000238
8860,1,0.000329
8870,1,0.000167
8880,1,0.000128
8890,1,0.000195
8900,1,0.000242
8910,1,0.000219
8920,1,2.19999e-05
8930,1,7.19998e-05
8940,1,0.000418
8950,1,0.000158
8960,1,0.000248
8970,1,4.00003e-06
8980,1,8.19999e-05
8990,1,8.8e-05
9000,1,0.000451
9010,1,0.000124
